task,category,difficulty,agent,model,effort,passed,duration_seconds,agent_termination,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,prompt_tokens,total_tokens,cost_usd,list_cost_usd,files_changed,insertions,deletions,face_value,efficiency,points,graders,grader_summaries,run_id
ui-auto-003,interaction,4,solution,,,false,164.3,completed,,,,,,,,,4,29,2,40,0.25,0.0,mutation=P;build=F;xcuitest=F,"mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/CartView.swift: "".accessibilityIdentifier(""cart-item-\(index)"")"" → "".accessibilityIdentifier(""cart-item-\(index)-mutated"")"") | build:xcodebuild build failed (exit 70) for scheme 'CartFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed",2026-09-03T081759-ui-auto-003-solution
ui-auto-003,interaction,4,solution,,,true,78.2,completed,,,,,,,,,4,29,2,40,0.25,10.0,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'CartFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/CartView.swift: "".accessibilityIdentifier(""cart-item-\(index)"")"" → "".accessibilityIdentifier(""cart-item-\(index)-mutated"")"")",2026-09-03T095201-ui-auto-003-solution
ui-auto-003,interaction,4,opencode,minimax/MiniMax-M2.7,,false,38.4,failed,,,,,,,,,0,0,0,40,0.25,0.0,build=P;xcuitest=F;mutation=F,"build:xcodebuild build succeeded for scheme 'CartFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped. No tests executed | mutation:The tests still passed with the app broken (Sources/CartView.swift: "".accessibilityIdentifier(""cart-item-\(index)"")"" → "".accessibilityIdentifier(""cart-item-\(index)-mutated"")""), so they do not assert the behaviour the task asked for",2026-09-03T223330-ui-auto-003-opencode
ui-auto-004,interaction,5,opencode,minimax/MiniMax-M2.7,,false,39.2,failed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xcuitest=F;mutation=F,"build:xcodebuild build succeeded for scheme 'SearchFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped. No tests executed | mutation:The tests still passed with the app broken (Sources/PartsSearchView.swift: "".accessibilityIdentifier(""result-\(index)"")"" → "".accessibilityIdentifier(""result-\(index)-mutated"")""), so they do not assert the behaviour the task asked for",2026-09-03T223412-ui-auto-004-opencode
ui-auto-004,interaction,5,solution,,,true,656.0,completed,,,,,,,,,3,39,2,50,0.25,12.5,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'SearchFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/PartsSearchView.swift: "".accessibilityIdentifier(""result-\(index)"")"" → "".accessibilityIdentifier(""result-\(index)-mutated"")"")",2026-09-03T095407-ui-auto-004-solution
ui-auto-004,interaction,5,fake,,,false,39.5,completed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'SearchFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T095324-ui-auto-004-fake
ui-auto-005,interaction,5,fake,,,false,59.9,completed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'TruncationFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T100508-ui-auto-005-fake
ui-auto-005,interaction,5,solution,,,true,82.2,completed,,,,,,,,,3,30,2,50,0.25,12.5,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'TruncationFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/ConsentView.swift: "".accessibilityIdentifier(""disclaimer"")"" → "".accessibilityIdentifier(""disclaimer-mutated"")"")",2026-09-03T112639-ui-auto-005-solution
ui-auto-005,interaction,5,fake,,,false,37.7,completed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'TruncationFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T112557-ui-auto-005-fake
ui-auto-005,interaction,5,opencode,minimax/MiniMax-M2.7,,false,38.3,failed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xcuitest=F;mutation=F,"build:xcodebuild build succeeded for scheme 'TruncationFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped. No tests executed | mutation:The tests still passed with the app broken (Sources/ConsentView.swift: "".accessibilityIdentifier(""disclaimer"")"" → "".accessibilityIdentifier(""disclaimer-mutated"")""), so they do not assert the behaviour the task asked for",2026-09-03T223455-ui-auto-005-opencode
ui-auto-005,interaction,5,solution,,,false,102.8,completed,,,,,,,,,3,30,2,50,0.25,0.0,build=P;xcuitest=P;mutation=F,"build:xcodebuild build succeeded for scheme 'TruncationFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests still passed with the app broken (Sources/ConsentView.swift: "".accessibilityIdentifier(""product"")"" → "".accessibilityIdentifier(""product-mutated"")""), so they do not assert the behaviour the task asked for",2026-09-03T100612-ui-auto-005-solution
ui-auto-006,interaction,6,fake,,,false,131.6,completed,,,,,,,,,0,0,0,60,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'RefreshFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T100759-ui-auto-006-fake
ui-auto-006,interaction,6,opencode,minimax/MiniMax-M2.7,,false,38.6,failed,,,,,,,,,0,0,0,60,0.25,0.0,build=P;xcuitest=F;mutation=F,"build:xcodebuild build succeeded for scheme 'RefreshFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped. No tests executed | mutation:The tests still passed with the app broken (Sources/ReportView.swift: "".accessibilityIdentifier(""row-\(index)"")"" → "".accessibilityIdentifier(""row-\(index)-mutated"")""), so they do not assert the behaviour the task asked for",2026-09-03T223537-ui-auto-006-opencode
ui-auto-006,interaction,6,solution,,,true,250.4,completed,,,,,,,,,3,29,0,60,0.25,15.0,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'RefreshFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/ReportView.swift: "".accessibilityIdentifier(""row-\(index)"")"" → "".accessibilityIdentifier(""row-\(index)-mutated"")"")",2026-09-03T101019-ui-auto-006-solution
ui-auto-007,interaction,6,fake,,,false,86.8,completed,,,,,,,,,0,0,0,60,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'NavigationFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T101433-ui-auto-007-fake
ui-auto-007,interaction,6,solution,,,true,186.5,completed,,,,,,,,,13,39,1,60,0.25,15.0,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'NavigationFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/SettingsView.swift: ""navigationTitle(""Settings"")"" → ""navigationTitle(""Settings-mutated"")"")",2026-09-03T101604-ui-auto-007-solution
ui-auto-007,interaction,6,opencode,minimax/MiniMax-M2.7,,false,76.8,failed,,,,,,,,,0,0,0,60,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'NavigationFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped. No tests executed | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/SettingsView.swift: ""navigationTitle(""Settings"")"" → ""navigationTitle(""Settings-mutated"")"")",2026-09-03T223620-ui-auto-007-opencode
ui-auto-008,interaction,7,opencode,minimax/MiniMax-M2.7,,false,43.6,failed,,,,,,,,,0,0,0,70,0.25,0.0,build=P;xcuitest=F;mutation=F,"build:xcodebuild build succeeded for scheme 'AdaptiveLayoutFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped. No tests executed | mutation:The tests still passed with the app broken (Sources/JobDetailView.swift: "".accessibilityIdentifier(""start"")"" → "".accessibilityIdentifier(""start-mutated"")""), so they do not assert the behaviour the task asked for",2026-09-03T223741-ui-auto-008-opencode
ui-auto-008,interaction,7,fake,,,false,151.9,completed,,,,,,,,,0,0,0,70,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'AdaptiveLayoutFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T101915-ui-auto-008-fake
ui-auto-008,interaction,7,solution,,,true,210.8,completed,,,,,,,,,3,40,2,70,0.25,17.5,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'AdaptiveLayoutFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/JobDetailView.swift: "".accessibilityIdentifier(""start"")"" → "".accessibilityIdentifier(""start-mutated"")"")",2026-09-03T102151-ui-auto-008-solution
ui-auto-009,interaction,7,fake,,,false,149.7,completed,,,,,,,,,0,0,0,70,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'GestureFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T102527-ui-auto-009-fake
ui-auto-009,interaction,7,opencode,minimax/MiniMax-M2.7,,false,30.8,failed,,,,,,,,,0,0,0,70,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'GestureFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped. No tests executed | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/GestureFixtureApp.swift: "".accessibilityIdentifier(""recorded-gestures"")"" → "".accessibilityIdentifier(""recorded-gestures-mutated"")"")",2026-09-03T223828-ui-auto-009-opencode
ui-auto-009,interaction,7,solution,,,true,242.8,completed,,,,,,,,,4,355,0,70,0.25,17.5,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'GestureFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/GestureFixtureApp.swift: "".accessibilityIdentifier(""recorded-gestures"")"" → "".accessibilityIdentifier(""recorded-gestures-mutated"")"")",2026-09-03T102802-ui-auto-009-solution
ui-auto-010,interaction,8,opencode,minimax/MiniMax-M2.7,,false,40.4,failed,,,,,,,,,0,0,0,80,0.25,0.0,build=P;xcuitest=F;mutation=F,"build:xcodebuild build succeeded for scheme 'SearchFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped. No tests executed | mutation:The tests still passed with the app broken (Sources/PartsSearchView.swift: "".accessibilityIdentifier(""result-\(index)"")"" → "".accessibilityIdentifier(""result-\(index)-mutated"")""), so they do not assert the behaviour the task asked for",2026-09-03T223903-ui-auto-010-opencode
ui-auto-010,interaction,8,fake,,,false,95.7,completed,,,,,,,,,0,0,0,80,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'SearchFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T103210-ui-auto-010-fake
ui-auto-010,interaction,8,solution,,,true,706.5,completed,,,,,,,,,3,39,2,80,0.25,20.0,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'SearchFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/PartsSearchView.swift: "".accessibilityIdentifier(""result-\(index)"")"" → "".accessibilityIdentifier(""result-\(index)-mutated"")"")",2026-09-03T103349-ui-auto-010-solution
ui-auto-011,interaction,4,fake,,,false,54.1,completed,,,,,,,,,0,0,0,40,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'RefreshFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T104540-ui-auto-011-fake
ui-auto-011,interaction,4,opencode,minimax/MiniMax-M2.7,,false,38.7,failed,,,,,,,,,0,0,0,40,0.25,0.0,build=P;xcuitest=F;mutation=F,"build:xcodebuild build succeeded for scheme 'RefreshFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped. No tests executed | mutation:The tests still passed with the app broken (Sources/ReportView.swift: "".accessibilityIdentifier(""row-\(index)"")"" → "".accessibilityIdentifier(""row-\(index)-mutated"")""), so they do not assert the behaviour the task asked for",2026-09-03T223947-ui-auto-011-opencode
ui-auto-011,interaction,4,solution,,,true,702.4,completed,,,,,,,,,3,29,0,40,0.25,10.0,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'RefreshFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/ReportView.swift: "".accessibilityIdentifier(""row-\(index)"")"" → "".accessibilityIdentifier(""row-\(index)-mutated"")"")",2026-09-03T104638-ui-auto-011-solution
ui-auto-012,interaction,5,opencode,minimax/MiniMax-M2.7,,false,40.6,failed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xcuitest=F;mutation=F,"build:xcodebuild build succeeded for scheme 'SearchFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped. No tests executed | mutation:The tests still passed with the app broken (Sources/PartsSearchView.swift: "".accessibilityIdentifier(""result-\(index)"")"" → "".accessibilityIdentifier(""result-\(index)-mutated"")""), so they do not assert the behaviour the task asked for",2026-09-03T224029-ui-auto-012-opencode
ui-auto-012,interaction,5,fake,,,false,42.5,completed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'SearchFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T105825-ui-auto-012-fake
ui-auto-012,interaction,5,solution,,,true,91.5,completed,,,,,,,,,3,39,2,50,0.25,12.5,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'SearchFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/PartsSearchView.swift: "".accessibilityIdentifier(""result-\(index)"")"" → "".accessibilityIdentifier(""result-\(index)-mutated"")"")",2026-09-03T105911-ui-auto-012-solution
ui-auto-014,interaction,5,fake,,,false,39.5,completed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T110047-ui-auto-014-fake
ui-auto-014,interaction,5,solution,,,true,85.4,completed,,,,,,,,,3,35,14,50,0.25,12.5,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/EnrolmentFlowView.swift: "".accessibilityIdentifier(""full-name"")"" → "".accessibilityIdentifier(""full-name-mutated"")"")",2026-09-03T110130-ui-auto-014-solution
ui-auto-014,interaction,5,opencode,minimax/MiniMax-M2.7,,false,38.4,failed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xcuitest=F;mutation=F,"build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped. No tests executed | mutation:The tests still passed with the app broken (Sources/EnrolmentFlowView.swift: "".accessibilityIdentifier(""full-name"")"" → "".accessibilityIdentifier(""full-name-mutated"")""), so they do not assert the behaviour the task asked for",2026-09-03T224114-ui-auto-014-opencode
ui-auto-015,interaction,6,opencode,minimax/MiniMax-M2.7,,false,37.8,failed,,,,,,,,,0,0,0,60,0.25,0.0,build=P;xcuitest=F;mutation=F,"build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped. No tests executed | mutation:The tests still passed with the app broken (Sources/EnrolmentFlowView.swift: "".accessibilityIdentifier(""full-name"")"" → "".accessibilityIdentifier(""full-name-mutated"")""), so they do not assert the behaviour the task asked for",2026-09-03T224156-ui-auto-015-opencode
ui-auto-015,interaction,6,fake,,,false,37.2,completed,,,,,,,,,0,0,0,60,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T110300-ui-auto-015-fake
ui-auto-015,interaction,6,solution,,,true,84.2,completed,,,,,,,,,3,35,14,60,0.25,15.0,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/EnrolmentFlowView.swift: "".accessibilityIdentifier(""full-name"")"" → "".accessibilityIdentifier(""full-name-mutated"")"")",2026-09-03T110341-ui-auto-015-solution
ui-auto-016,interaction,5,solution,,,true,662.6,completed,,,,,,,,,3,35,14,50,0.25,12.5,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/EnrolmentFlowView.swift: "".accessibilityIdentifier(""full-name"")"" → "".accessibilityIdentifier(""full-name-mutated"")"")",2026-09-03T110552-ui-auto-016-solution
ui-auto-016,interaction,5,fake,,,false,39.0,completed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T110509-ui-auto-016-fake
ui-auto-016,interaction,5,opencode,minimax/MiniMax-M2.7,,false,50.1,failed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xcuitest=F;mutation=F,"build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped. No tests executed | mutation:The tests still passed with the app broken (Sources/EnrolmentFlowView.swift: "".accessibilityIdentifier(""full-name"")"" → "".accessibilityIdentifier(""full-name-mutated"")""), so they do not assert the behaviour the task asked for",2026-09-03T224238-ui-auto-016-opencode
ui-auto-017,interaction,6,solution,,,true,84.8,completed,,,,,,,,,4,64,16,60,0.25,15.0,trajectory=P;build=P;xcuitest=P;file=P;mutation=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'SafeAreaFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | file:1 file assertion(s) satisfied | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/BasketView.swift: "".accessibilityIdentifier(""checkout"")"" → "".accessibilityIdentifier(""checkout-mutated"")"")",2026-09-03T111743-ui-auto-017-solution
ui-auto-017,interaction,6,opencode,minimax/MiniMax-M2.7,,false,40.2,failed,,,,,,,,,0,0,0,60,0.25,0.0,trajectory=P;build=P;xcuitest=F;file=F;mutation=F,"trajectory:The agent's recorded commands show the work behind the deliverable (1 command(s)) | build:xcodebuild build succeeded for scheme 'SafeAreaFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped. No tests executed | file:snapshot.txt: expected to exist | mutation:The tests still passed with the app broken (Sources/BasketView.swift: "".accessibilityIdentifier(""checkout"")"" → "".accessibilityIdentifier(""checkout-mutated"")""), so they do not assert the behaviour the task asked for",2026-09-03T224331-ui-auto-017-opencode
ui-auto-017,interaction,6,fake,,,false,40.1,completed,,,,,,,,,0,0,0,60,0.25,0.0,trajectory=P;build=P;xcuitest=F;file=F;mutation=P,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'SafeAreaFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | file:snapshot.txt: expected to exist | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T111659-ui-auto-017-fake
ui-auto-018,interaction,8,fake,,,false,37.6,completed,,,,,,,,,0,0,0,80,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T111912-ui-auto-018-fake
ui-auto-018,interaction,8,opencode,minimax/MiniMax-M2.7,,false,38.8,failed,,,,,,,,,0,0,0,80,0.25,0.0,build=P;xcuitest=F;mutation=F,"build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped. No tests executed | mutation:The tests still passed with the app broken (Sources/EnrolmentFlowView.swift: "".accessibilityIdentifier(""full-name"")"" → "".accessibilityIdentifier(""full-name-mutated"")""), so they do not assert the behaviour the task asked for",2026-09-03T224415-ui-auto-018-opencode
ui-auto-018,interaction,8,solution,,,true,86.2,completed,,,,,,,,,3,35,14,80,0.25,20.0,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/EnrolmentFlowView.swift: "".accessibilityIdentifier(""full-name"")"" → "".accessibilityIdentifier(""full-name-mutated"")"")",2026-09-03T111954-ui-auto-018-solution
ui-auto-019,interaction,5,solution,,,true,81.9,completed,,,,,,,,,3,37,3,50,0.25,12.5,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'DynamicTypeFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/SettingsListView.swift: "".accessibilityIdentifier(""\(identifier)-name"")"" → "".accessibilityIdentifier(""\(identifier)-name-mutated"")"")",2026-09-03T112219-ui-auto-019-solution
ui-auto-019,interaction,5,opencode,minimax/MiniMax-M2.7,,false,41.3,failed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xcuitest=F;mutation=F,"build:xcodebuild build succeeded for scheme 'DynamicTypeFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped. No tests executed | mutation:The tests still passed with the app broken (Sources/SettingsListView.swift: "".accessibilityIdentifier(""\(identifier)-name"")"" → "".accessibilityIdentifier(""\(identifier)-name-mutated"")""), so they do not assert the behaviour the task asked for",2026-09-03T224458-ui-auto-019-opencode
ui-auto-019,interaction,5,fake,,,false,50.8,completed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'DynamicTypeFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T112124-ui-auto-019-fake
visual-001,visual,1,opencode,minimax/MiniMax-M2.7,,false,45.2,failed,,,,,,,,,0,0,0,10,0.25,0.0,build=P;xcuitest=F,"build:xcodebuild build succeeded for scheme 'TruncationFixture' | xcuitest:2 executed, 1 passed, 1 failed, 0 skipped. Failing: ConsentLayoutTests/testDisclaimerIsShownInFull()",2026-09-03T224543-visual-001-opencode
visual-002,visual,2,opencode,minimax/MiniMax-M3,,true,82.5,completed,10657,1059,,,10657,11716,0.0075,0.0045,1,16,7,20,1.00,20.0,build=P;xcuitest=P,"build:xcodebuild build succeeded for scheme 'UIMockFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped",2026-09-01T154610-visual-002-opencode
visual-003,visual,3,opencode,minimax/MiniMax-M2.7,,false,44.5,failed,,,,,,,,,0,0,0,30,0.25,0.0,build=P;xcuitest=F,"build:xcodebuild build succeeded for scheme 'SafeAreaFixture' | xcuitest:1 executed, 0 passed, 1 failed, 0 skipped. Failing: BasketLayoutTests/testCheckoutComesToRestAboveTheTotalBar()",2026-09-03T224632-visual-003-opencode
visual-004,visual,4,opencode,minimax/MiniMax-M2.7,,false,48.1,failed,,,,,,,,,0,0,0,40,0.25,0.0,build=P;xcuitest=F,"build:xcodebuild build succeeded for scheme 'DynamicTypeFixture' | xcuitest:2 executed, 0 passed, 2 failed, 0 skipped. Failing: SettingsDynamicTypeTests/testNameAndValueDoNotOverlap(), SettingsDynamicTypeTests/testValuesStayOnScreenAtAccessibilitySizes()",2026-09-03T224720-visual-004-opencode
visual-005,visual,5,opencode,minimax/MiniMax-M2.7,,false,47.6,failed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xcuitest=F,"build:xcodebuild build succeeded for scheme 'AdaptiveLayoutFixture' | xcuitest:2 executed, 1 passed, 1 failed, 0 skipped. Failing: JobDetailLayoutTests/testStartActionStaysOnScreenInLandscape()",2026-09-03T224812-visual-005-opencode
widget-001,frameworks,3,opencode,minimax/MiniMax-M2.7,,false,17.2,failed,,,,,,,,,0,0,0,30,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'WidgetTimelineFixture' | xctest:1 executed, 0 passed, 1 failed, 0 skipped. Failing: StatusProviderTests/testTimelineContainsTheShopStatus()",2026-09-03T224904-widget-001-opencode
widget-002,frameworks,5,opencode,minimax/MiniMax-M2.7,,false,15.6,failed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Widget002Fixture' | xctest:3 executed, 0 passed, 3 failed, 0 skipped. Failing: StatusProviderTests/testNoEntryIsAlreadyInThePast(), StatusProviderTests/testTheEntriesRunForwardsInTime(), StatusProviderTests/testTheTimelineCoversMoreThanTheCurrentMoment()",2026-09-03T230259-widget-002-opencode
widget-003,frameworks,4,opencode,minimax/MiniMax-M2.7,,false,15.2,failed,,,,,,,,,0,0,0,40,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Widget003Fixture' | xctest:3 executed, 1 passed, 2 failed, 0 skipped. Failing: ShopProviderTests/testTheWidgetShowsTheConfiguredShop(), ShopProviderTests/testTheWidgetShowsTheConfiguredState()",2026-09-03T230315-widget-003-opencode
